1.80000e-07 1.35267e-06
1.95000e-07 1.41233e-06
2.00000e-07 1.46715e-06
2.25000e-07 1.47436e-06
2.30000e-07 1.47003e-06
2.12500e-07 1.43751e-06
1.87500e-07 1.46278e-06
1.97500e-07 1.42953e-06
2.22500e-07 1.45377e-06
